

   TLevel      Time           dt       Iter    ItCum
    133  0.87285134E+02  0.201538E+01    3      501
    134  0.89905127E+02  0.261999E+01    4      505
    135  0.92525119E+02  0.261999E+01    4      509
    136  0.95272607E+02  0.274749E+01    4      513
    137  0.98020095E+02  0.274749E+01    4      517
    138  0.10076758E+03  0.274749E+01    4      521
    139  0.10351507E+03  0.274749E+01    4      525
    140  0.10626256E+03  0.274749E+01    4      529
    141  0.10901005E+03  0.274749E+01    4      533
    142  0.11175754E+03  0.274749E+01    4      537
    143  0.11450502E+03  0.274749E+01    4      541
    144  0.11725251E+03  0.274749E+01    4      545
    145  0.12000000E+03  0.274749E+01    4      549
    146  0.12261999E+03  0.261999E+01    4      553
    147  0.12523999E+03  0.261999E+01    4      557
    148  0.12785998E+03  0.261999E+01    4      561
    149  0.13047997E+03  0.261999E+01    4      565
    150  0.13309996E+03  0.261999E+01    4      569
    151  0.13571996E+03  0.261999E+01    3      572
    152  0.13912595E+03  0.340599E+01    4      576
    153  0.14253194E+03  0.340599E+01    4      580
    154  0.14593793E+03  0.340599E+01    4      584
    155  0.14934413E+03  0.340621E+01    4      588
    156  0.15275034E+03  0.340621E+01    4      592
    157  0.15615655E+03  0.340621E+01    4      596
    158  0.15956276E+03  0.340621E+01    4      600
    159  0.16296896E+03  0.340621E+01    4      604
    160  0.16637517E+03  0.340621E+01    4      608
    161  0.16978138E+03  0.340621E+01    4      612
    162  0.17318759E+03  0.340621E+01    4      616
    163  0.17659379E+03  0.340621E+01    5      621
    164  0.18000000E+03  0.340621E+01    5      626
    165  0.18000100E+03  0.100000E-02    2      628
    166  0.18000230E+03  0.130000E-02    2      630
    167  0.18000399E+03  0.169000E-02    2      632
    168  0.18000619E+03  0.219700E-02    2      634
    169  0.18000904E+03  0.285610E-02    2      636
    170  0.18001276E+03  0.371293E-02    2      638
    171  0.18001758E+03  0.482681E-02    2      640
    172  0.18002386E+03  0.627485E-02    2      642
    173  0.18003202E+03  0.815731E-02    3      645
    174  0.18004262E+03  0.106045E-01    3      648
    175  0.18005641E+03  0.137858E-01    2      650
    176  0.18007433E+03  0.179216E-01    3      653
    177  0.18009763E+03  0.232981E-01    3      656
    178  0.18012791E+03  0.302875E-01    3      659
    179  0.18016729E+03  0.393737E-01    3      662
    180  0.18021847E+03  0.511859E-01    3      665
    181  0.18028501E+03  0.665416E-01    3      668
    182  0.18037152E+03  0.865041E-01    3      671
    183  0.18048397E+03  0.112455E+00    3      674
    184  0.18063017E+03  0.146192E+00    3      677
    185  0.18082021E+03  0.190050E+00    3      680
    186  0.18106728E+03  0.247064E+00    3      683
    187  0.18138846E+03  0.321184E+00    3      686
    188  0.18180600E+03  0.417539E+00    3      689
    189  0.18234880E+03  0.542800E+00    3      692
    190  0.18305444E+03  0.705640E+00    3      695
    191  0.18397177E+03  0.917332E+00    3      698
    192  0.18516431E+03  0.119253E+01    3      701
    193  0.18671460E+03  0.155029E+01    4      705
    194  0.18826489E+03  0.155029E+01    3      708
    195  0.19028027E+03  0.201538E+01    5      713
    196  0.19229565E+03  0.201538E+01    5      718
    197  0.19431103E+03  0.201538E+01    5      723
    198  0.19632641E+03  0.201538E+01    5      728
    199  0.19834179E+03  0.201538E+01    5      733
    200  0.20035717E+03  0.201538E+01    5      738
    201  0.20237254E+03  0.201538E+01    5      743
    202  0.20438792E+03  0.201538E+01    5      748
    203  0.20640330E+03  0.201538E+01    5      753
    204  0.20841868E+03  0.201538E+01   10      763
    205  0.20982945E+03  0.141077E+01    7      770
    206  0.21081698E+03  0.987536E+00    5      775
    207  0.21180452E+03  0.987536E+00    5      780
    208  0.21279205E+03  0.987536E+00    5      785
    209  0.21377959E+03  0.987536E+00    5      790
    210  0.21476713E+03  0.987536E+00    5      795
    211  0.21575466E+03  0.987536E+00    5      800
    212  0.21674220E+03  0.987536E+00    5      805
    213  0.21772973E+03  0.987536E+00    5      810
    214  0.21871727E+03  0.987536E+00    5      815
    215  0.21970481E+03  0.987536E+00    4      819
    216  0.22069234E+03  0.987536E+00    5      824
    217  0.22167988E+03  0.987536E+00    4      828
    218  0.22266741E+03  0.987536E+00    4      832
    219  0.22365495E+03  0.987536E+00    4      836
    220  0.22464248E+03  0.987536E+00    4      840
    221  0.22563002E+03  0.987536E+00    4      844
    222  0.22661756E+03  0.987536E+00    4      848
    223  0.22760509E+03  0.987536E+00    3      851
    224  0.22888889E+03  0.128380E+01    5      856
    225  0.23017268E+03  0.128380E+01    5      861
    226  0.23145648E+03  0.128380E+01    5      866
    227  0.23274028E+03  0.128380E+01    5      871
    228  0.23402407E+03  0.128380E+01    5      876
    229  0.23530787E+03  0.128380E+01    5      881
    230  0.23659167E+03  0.128380E+01    5      886
    231  0.23787546E+03  0.128380E+01    5      891
    232  0.23915926E+03  0.128380E+01    5      896
    233  0.24044306E+03  0.128380E+01    5      901
    234  0.24172685E+03  0.128380E+01    4      905
    235  0.24301065E+03  0.128380E+01    5      910
    236  0.24429445E+03  0.128380E+01    2      912
    237  0.24596338E+03  0.166894E+01    2      914
    238  0.24813300E+03  0.216962E+01    5      919
    239  0.25030261E+03  0.216962E+01    5      924
    240  0.25247223E+03  0.216962E+01    5      929
    241  0.25464184E+03  0.216962E+01    7      936
    242  0.25616057E+03  0.151873E+01    4      940
    243  0.25767931E+03  0.151873E+01    5      945
    244  0.25919804E+03  0.151873E+01    4      949
    245  0.26071677E+03  0.151873E+01    5      954
    246  0.26223550E+03  0.151873E+01    3      957
    247  0.26420985E+03  0.197435E+01    5      962
    248  0.26618420E+03  0.197435E+01    5      967
    249  0.26815855E+03  0.197435E+01    5      972
    250  0.27013290E+03  0.197435E+01    5      977
    251  0.27210725E+03  0.197435E+01    5      982
    252  0.27408160E+03  0.197435E+01    5      987
    253  0.27605595E+03  0.197435E+01    7      994
    254  0.27743800E+03  0.138205E+01    2      996
    255  0.27923465E+03  0.179666E+01    5     1001
    256  0.28103131E+03  0.179666E+01    5     1006
    257  0.28282797E+03  0.179666E+01    5     1011
    258  0.28462463E+03  0.179666E+01    5     1016
    259  0.28642129E+03  0.179666E+01    7     1023
    260  0.28767895E+03  0.125766E+01    2     1025
    261  0.28931391E+03  0.163496E+01    2     1027
    262  0.29143936E+03  0.212545E+01    2     1029
    263  0.29420244E+03  0.276308E+01    2     1031
    264  0.29779444E+03  0.359201E+01    3     1034
    265  0.30246405E+03  0.466961E+01    3     1037
    266  0.30885693E+03  0.639288E+01    3     1040
    267  0.31169821E+03  0.284128E+01    4     1054
    268  0.31453949E+03  0.284128E+01    2     1056
    269  0.31823316E+03  0.369367E+01    2     1058
    270  0.32287392E+03  0.464076E+01    3     1061
    271  0.32906160E+03  0.618768E+01    3     1064
    272  0.33163980E+03  0.257820E+01    4     1078
