

     TLevel     Time          dt      Iter    ItCum
    118  0.64169373E+01  0.14619E+00    4       449
    119  0.65631292E+01  0.14619E+00    4       453
    120  0.67093211E+01  0.14619E+00    4       457
    121  0.68555131E+01  0.14619E+00    4       461
    122  0.70017050E+01  0.14619E+00    4       465
    123  0.71478970E+01  0.14619E+00    4       469
    124  0.72940889E+01  0.14619E+00    4       473
    125  0.74402808E+01  0.14619E+00    4       477
    126  0.75864728E+01  0.14619E+00    4       481
    127  0.77326647E+01  0.14619E+00    4       485
    128  0.78788567E+01  0.14619E+00    4       489
    129  0.80250486E+01  0.14619E+00    4       493
    130  0.81712405E+01  0.14619E+00    4       497
    131  0.83174325E+01  0.14619E+00    4       501
    132  0.84636244E+01  0.14619E+00    4       505
    133  0.86098164E+01  0.14619E+00    4       509
    134  0.87560083E+01  0.14619E+00    4       513
    135  0.89022002E+01  0.14619E+00    4       517
    136  0.90483922E+01  0.14619E+00    4       521
    137  0.91945841E+01  0.14619E+00    4       525
    138  0.93407761E+01  0.14619E+00    4       529
    139  0.94869680E+01  0.14619E+00    4       533
    140  0.96331599E+01  0.14619E+00    4       537
    141  0.97793519E+01  0.14619E+00    4       541
    142  0.99255438E+01  0.14619E+00    4       545
    143  0.10071736E+02  0.14619E+00    4       549
    144  0.10217928E+02  0.14619E+00    4       553
    145  0.10364120E+02  0.14619E+00    4       557
    146  0.10510312E+02  0.14619E+00    3       560
    147  0.10700361E+02  0.19005E+00    4       564
    148  0.10890411E+02  0.19005E+00    4       568
    149  0.11080460E+02  0.19005E+00    4       572
    150  0.11270510E+02  0.19005E+00    4       576
    151  0.11460559E+02  0.19005E+00    4       580
    152  0.11650609E+02  0.19005E+00    4       584
    153  0.11840658E+02  0.19005E+00    4       588
    154  0.12030708E+02  0.19005E+00    4       592
    155  0.12220757E+02  0.19005E+00    4       596
    156  0.12410807E+02  0.19005E+00    4       600
    157  0.12600856E+02  0.19005E+00    4       604
    158  0.12790906E+02  0.19005E+00    4       608
    159  0.12980955E+02  0.19005E+00    4       612
    160  0.13171005E+02  0.19005E+00    4       616
    161  0.13353904E+02  0.18290E+00    4       620
    162  0.13536804E+02  0.18290E+00    4       624
    163  0.13719703E+02  0.18290E+00    4       628
    164  0.13902603E+02  0.18290E+00    4       632
    165  0.14085502E+02  0.18290E+00    4       636
    166  0.14268402E+02  0.18290E+00    4       640
    167  0.14451301E+02  0.18290E+00    4       644
    168  0.14634201E+02  0.18290E+00    4       648
    169  0.14817100E+02  0.18290E+00    4       652
    170  0.15000000E+02  0.18290E+00    4       656
    171  0.15190050E+02  0.19005E+00    4       660
    172  0.15380099E+02  0.19005E+00    4       664
    173  0.15570149E+02  0.19005E+00    4       668
    174  0.15760198E+02  0.19005E+00    4       672
    175  0.15950248E+02  0.19005E+00    4       676
    176  0.16140297E+02  0.19005E+00    3       679
    177  0.16387361E+02  0.24706E+00    4       683
    178  0.16634426E+02  0.24706E+00    4       687
    179  0.16881490E+02  0.24706E+00    4       691
    180  0.17128554E+02  0.24706E+00    4       695
    181  0.17375619E+02  0.24706E+00    4       699
    182  0.17622683E+02  0.24706E+00    4       703
    183  0.17869748E+02  0.24706E+00    4       707
    184  0.18116812E+02  0.24706E+00    4       711
    185  0.18363876E+02  0.24706E+00    4       715
    186  0.18610941E+02  0.24706E+00    4       719
    187  0.18858005E+02  0.24706E+00    4       723
    188  0.19105069E+02  0.24706E+00    4       727
    189  0.19352134E+02  0.24706E+00    4       731
    190  0.19599198E+02  0.24706E+00    4       735
    191  0.19846262E+02  0.24706E+00    4       739
    192  0.20093327E+02  0.24706E+00    4       743
    193  0.20340391E+02  0.24706E+00    4       747
    194  0.20587455E+02  0.24706E+00    4       751
    195  0.20834520E+02  0.24706E+00    4       755
    196  0.21081584E+02  0.24706E+00    4       759
    197  0.21328648E+02  0.24706E+00    4       763
    198  0.21575713E+02  0.24706E+00    4       767
    199  0.21822777E+02  0.24706E+00    4       771
    200  0.22069842E+02  0.24706E+00    4       775
    201  0.22316906E+02  0.24706E+00    4       779
    202  0.22563970E+02  0.24706E+00    4       783
    203  0.22811035E+02  0.24706E+00    4       787
    204  0.23058099E+02  0.24706E+00    4       791
    205  0.23305163E+02  0.24706E+00    4       795
    206  0.23552228E+02  0.24706E+00    4       799
    207  0.23799292E+02  0.24706E+00    4       803
    208  0.24046356E+02  0.24706E+00    4       807
    209  0.24293421E+02  0.24706E+00    4       811
    210  0.24540485E+02  0.24706E+00    4       815
    211  0.24787549E+02  0.24706E+00    4       819
    212  0.25034614E+02  0.24706E+00    3       822
    213  0.25355797E+02  0.32118E+00    4       826
    214  0.25676981E+02  0.32118E+00    4       830
    215  0.25998165E+02  0.32118E+00    4       834
    216  0.26319348E+02  0.32118E+00    4       838
    217  0.26640532E+02  0.32118E+00    4       842
    218  0.26976479E+02  0.33595E+00    4       846
    219  0.27312426E+02  0.33595E+00    4       850
    220  0.27648372E+02  0.33595E+00    4       854
    221  0.27984319E+02  0.33595E+00    4       858
    222  0.28320266E+02  0.33595E+00    4       862
    223  0.28656213E+02  0.33595E+00    4       866
    224  0.28992160E+02  0.33595E+00    4       870
    225  0.29328106E+02  0.33595E+00    4       874
    226  0.29664053E+02  0.33595E+00    4       878
    227  0.30000000E+02  0.33595E+00    4       882
    228  0.30321184E+02  0.32118E+00    4       886
    229  0.30642367E+02  0.32118E+00    4       890
    230  0.30963551E+02  0.32118E+00    4       894
    231  0.31284735E+02  0.32118E+00    4       898
    232  0.31605918E+02  0.32118E+00    4       902
    233  0.31927102E+02  0.32118E+00    4       906
    234  0.32248286E+02  0.32118E+00    4       910
    235  0.32569469E+02  0.32118E+00    4       914
    236  0.32890653E+02  0.32118E+00    4       918
    237  0.33211837E+02  0.32118E+00    4       922
    238  0.33533020E+02  0.32118E+00    4       926
    239  0.33854204E+02  0.32118E+00    4       930
    240  0.34175387E+02  0.32118E+00    4       934
    241  0.34496571E+02  0.32118E+00    4       938
    242  0.34817755E+02  0.32118E+00    4       942
    243  0.35138938E+02  0.32118E+00    4       946
    244  0.35460122E+02  0.32118E+00    4       950
    245  0.35781306E+02  0.32118E+00    4       954
    246  0.36102489E+02  0.32118E+00    4       958
    247  0.36423673E+02  0.32118E+00    4       962
    248  0.36744857E+02  0.32118E+00    4       966
    249  0.37066040E+02  0.32118E+00    4       970
    250  0.37387224E+02  0.32118E+00    4       974
    251  0.37708408E+02  0.32118E+00    4       978
    252  0.38029591E+02  0.32118E+00    4       982
    253  0.38350775E+02  0.32118E+00    4       986
    254  0.38671959E+02  0.32118E+00    4       990
    255  0.38993142E+02  0.32118E+00    4       994
    256  0.39314326E+02  0.32118E+00    4       998
    257  0.39635510E+02  0.32118E+00    4      1002
    258  0.39956693E+02  0.32118E+00    4      1006
    259  0.40277877E+02  0.32118E+00    4      1010
    260  0.40599061E+02  0.32118E+00    4      1014
    261  0.40920244E+02  0.32118E+00    4      1018
    262  0.41241428E+02  0.32118E+00    4      1022
    263  0.41562611E+02  0.32118E+00    4      1026
    264  0.41883795E+02  0.32118E+00    4      1030
    265  0.42204979E+02  0.32118E+00    4      1034
    266  0.42526162E+02  0.32118E+00    4      1038
    267  0.42847346E+02  0.32118E+00    4      1042
    268  0.43168530E+02  0.32118E+00    4      1046
    269  0.43489713E+02  0.32118E+00    4      1050
    270  0.43810897E+02  0.32118E+00    4      1054
    271  0.44132081E+02  0.32118E+00    4      1058
    272  0.44453264E+02  0.32118E+00    4      1062
    273  0.44774448E+02  0.32118E+00    4      1066
    274  0.45095632E+02  0.32118E+00    4      1070
    275  0.45416815E+02  0.32118E+00    4      1074
    276  0.45737999E+02  0.32118E+00    4      1078
    277  0.46059183E+02  0.32118E+00    4      1082
    278  0.46380366E+02  0.32118E+00    4      1086
    279  0.46701550E+02  0.32118E+00    4      1090
    280  0.47022734E+02  0.32118E+00    4      1094
    281  0.47343917E+02  0.32118E+00    4      1098
    282  0.47665101E+02  0.32118E+00    4      1102
    283  0.47986284E+02  0.32118E+00    4      1106
    284  0.48307468E+02  0.32118E+00    4      1110
    285  0.48628652E+02  0.32118E+00    4      1114
    286  0.48949835E+02  0.32118E+00    4      1118
    287  0.49271019E+02  0.32118E+00    4      1122
    288  0.49592203E+02  0.32118E+00    4      1126
    289  0.49913386E+02  0.32118E+00    4      1130
    290  0.50234570E+02  0.32118E+00    4      1134
    291  0.50555754E+02  0.32118E+00    4      1138
    292  0.50876937E+02  0.32118E+00    4      1142
    293  0.51198121E+02  0.32118E+00    4      1146
    294  0.51519305E+02  0.32118E+00    4      1150
    295  0.51840488E+02  0.32118E+00    4      1154
    296  0.52161672E+02  0.32118E+00    4      1158
    297  0.52482856E+02  0.32118E+00    4      1162
    298  0.52804039E+02  0.32118E+00    4      1166
    299  0.53125223E+02  0.32118E+00    4      1170
    300  0.53446407E+02  0.32118E+00    4      1174
    301  0.53767590E+02  0.32118E+00    4      1178
    302  0.54088774E+02  0.32118E+00    4      1182
    303  0.54409958E+02  0.32118E+00    4      1186
    304  0.54731141E+02  0.32118E+00    4      1190
    305  0.55052325E+02  0.32118E+00    4      1194
    306  0.55373508E+02  0.32118E+00    4      1198
    307  0.55694692E+02  0.32118E+00    4      1202
    308  0.56015876E+02  0.32118E+00    4      1206
    309  0.56337059E+02  0.32118E+00    4      1210
    310  0.56658243E+02  0.32118E+00    4      1214
    311  0.56992419E+02  0.33418E+00    4      1218
    312  0.57326594E+02  0.33418E+00    4      1222
    313  0.57660770E+02  0.33418E+00    4      1226
    314  0.57994946E+02  0.33418E+00    4      1230
    315  0.58329122E+02  0.33418E+00    4      1234
    316  0.58663297E+02  0.33418E+00    4      1238
    317  0.58997473E+02  0.33418E+00    4      1242
    318  0.59331649E+02  0.33418E+00    4      1246
    319  0.59665824E+02  0.33418E+00    4      1250
    320  0.60000000E+02  0.33418E+00    4      1254
    321  0.60001000E+02  0.10000E-02    5      1259
    322  0.60002000E+02  0.10000E-02    2      1261
    323  0.60003300E+02  0.13000E-02    2      1263
    324  0.60004990E+02  0.16900E-02    2      1265
    325  0.60007187E+02  0.21970E-02    2      1267
    326  0.60010043E+02  0.28561E-02    2      1269
    327  0.60013756E+02  0.37129E-02    2      1271
    328  0.60018583E+02  0.48268E-02    2      1273
    329  0.60024858E+02  0.62749E-02    2      1275
    330  0.60033015E+02  0.81573E-02    2      1277
    331  0.60043619E+02  0.10604E-01    2      1279
    332  0.60057405E+02  0.13786E-01    2      1281
    333  0.60075327E+02  0.17922E-01    2      1283
    334  0.60098625E+02  0.23298E-01    2      1285
    335  0.60128913E+02  0.30287E-01    2      1287
    336  0.60168286E+02  0.39374E-01    3      1290
    337  0.60219472E+02  0.51186E-01    2      1292
    338  0.60286014E+02  0.66542E-01    3      1295
    339  0.60372518E+02  0.86504E-01    3      1298
    340  0.60484973E+02  0.11246E+00    3      1301
    341  0.60631165E+02  0.14619E+00    3      1304
    342  0.60821215E+02  0.19005E+00    3      1307
    343  0.61068279E+02  0.24706E+00    3      1310
    344  0.61389463E+02  0.32118E+00    4      1314
    345  0.61710646E+02  0.32118E+00    3      1317
    346  0.62128185E+02  0.41754E+00    4      1321
    347  0.62545724E+02  0.41754E+00    3      1324
    348  0.63088524E+02  0.54280E+00    3      1327
    349  0.63794164E+02  0.70564E+00    4      1331
    350  0.64499805E+02  0.70564E+00    3      1334
    351  0.65417137E+02  0.91733E+00    4      1338
    352  0.66334470E+02  0.91733E+00    4      1342
    353  0.67251802E+02  0.91733E+00    3      1345
    354  0.68444334E+02  0.11925E+01    4      1349
    355  0.69636867E+02  0.11925E+01    4      1353
    356  0.70829399E+02  0.11925E+01    3      1356
    357  0.72379691E+02  0.15503E+01    4      1360
    358  0.73929982E+02  0.15503E+01    3      1363
    359  0.75945362E+02  0.20154E+01    4      1367
    360  0.77960741E+02  0.20154E+01    3      1370
    361  0.80580733E+02  0.26200E+01    4      1374
    362  0.83200726E+02  0.26200E+01    4      1378
    363  0.85820719E+02  0.26200E+01    3      1381
    364  0.89238647E+02  0.34179E+01    4      1385
    365  0.92656575E+02  0.34179E+01    4      1389
    366  0.96074503E+02  0.34179E+01    3      1392
    367  0.10085960E+03  0.47851E+01    4      1396
    368  0.10564470E+03  0.47851E+01    4      1400
    369  0.11042980E+03  0.47851E+01    4      1404
    370  0.11521490E+03  0.47851E+01    4      1408
    371  0.12000000E+03  0.47851E+01    4      1412
    372  0.12442779E+03  0.44278E+01    3      1415
    373  0.12998501E+03  0.55572E+01    4      1419
    374  0.13554223E+03  0.55572E+01    4      1423
    375  0.14109945E+03  0.55572E+01    4      1427
    376  0.14665667E+03  0.55572E+01    4      1431
    377  0.15221389E+03  0.55572E+01    4      1435
    378  0.15777111E+03  0.55572E+01    4      1439
    379  0.16332834E+03  0.55572E+01    4      1443
    380  0.16888556E+03  0.55572E+01    3      1446
    381  0.18000000E+03  0.11114E+02    4      1450
    382  0.18750000E+03  0.75000E+01    3      1453
    383  0.19800000E+03  0.10500E+02    3      1456
    384  0.21200000E+03  0.14000E+02    3      1459
    385  0.22600000E+03  0.14000E+02    3      1462
    386  0.24000000E+03  0.14000E+02    3      1465
    387  0.26137208E+03  0.21372E+02    3      1468
    388  0.28788629E+03  0.26514E+02    3      1471
    389  0.32323858E+03  0.35352E+02    3      1474
    390  0.36742893E+03  0.44190E+02    3      1477
    391  0.43371446E+03  0.66286E+02    3      1480
    392  0.50000000E+03  0.66286E+02    3      1483
    393  0.57333334E+03  0.73333E+02    3      1486
    394  0.71999999E+03  0.14667E+03    4      1490
    395  0.82285713E+03  0.10286E+03    3      1493
    396  0.94628571E+03  0.12343E+03    3      1496
    397  0.11108571E+04  0.16457E+03    3      1499
    398  0.14400000E+04  0.32914E+03    3      1502
    399  0.18000000E+04  0.36000E+03    3      1505
    400  0.21600000E+04  0.36000E+03    2      1507
    401  0.25200000E+04  0.36000E+03    2      1509
    402  0.28800000E+04  0.36000E+03    2      1511
end
