 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

         1.5910      -27.4        0.0      -10.7        0.0        0.0        0.0      -37.4        0.0        0.0        0.0
         1.6422      -27.5        0.0      -10.7        0.0        0.0        0.0      -37.6        0.0        0.0        0.0
         1.7087      -27.7        0.0      -10.6        0.0        0.0        0.0      -37.8        0.0        0.0        0.0
         1.7752      -27.8        0.0      -10.6        0.0        0.0        0.0      -38.0        0.0        0.0        0.0
         1.8418      -28.0        0.0      -10.5        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         1.9083      -28.1        0.0      -10.5        0.0        0.0        0.0      -38.5        0.0        0.0        0.0
         1.9749      -28.2        0.0      -10.4        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         2.0414      -28.3        0.0      -10.4        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         2.1079      -28.5        0.0      -10.3        0.0        0.0        0.0      -39.1        0.0        0.0        0.0
         2.1945      -28.6        0.0      -10.3        0.0        0.0        0.0      -39.3        0.0        0.0        0.0
         2.2810      -28.7        0.0      -10.2        0.0        0.0        0.0      -39.6        0.0        0.0        0.0
         2.3675      -28.9        0.0      -10.2        0.0        0.0        0.0      -39.8        0.0        0.0        0.0
         2.4540      -29.0        0.0      -10.1        0.0        0.0        0.0      -40.1        0.0        0.0        0.0
         2.5405      -29.1        0.0      -10.1        0.0        0.0        0.0      -40.3        0.0        0.0        0.0
         2.6270      -29.2        0.0      -10.0        0.0        0.0        0.0      -40.5        0.0        0.0        0.0
         2.7135      -29.3        0.0      -10.0        0.0        0.0        0.0      -40.7        0.0        0.0        0.0
         2.8000      -29.4        0.0       -9.9        0.0        0.0        0.0      -41.0        0.0        0.0        0.0
         2.8865      -29.5        0.0       -9.9        0.0        0.0        0.0      -41.2        0.0        0.0        0.0
         2.9730      -29.6        0.0       -9.8        0.0        0.0        0.0      -41.4        0.0        0.0        0.0
         3.0595      -29.7        0.0       -9.8        0.0        0.0        0.0      -41.6        0.0        0.0        0.0
         3.1460      -29.8        0.0       -9.7        0.0        0.0        0.0      -41.8        0.0        0.0        0.0
         3.2325      -29.8        0.0       -9.7        0.0        0.0        0.0      -42.0        0.0        0.0        0.0
         3.3190      -29.9        0.0       -9.7        0.0        0.0        0.0      -42.2        0.0        0.0        0.0
         3.4315      -30.0        0.0       -9.6        0.0        0.0        0.0      -42.4        0.0        0.0        0.0
         3.5439      -30.1        0.0       -9.6        0.0        0.0        0.0      -42.7        0.0        0.0        0.0
         3.6564      -30.2        0.0       -9.5        0.0        0.0        0.0      -42.9        0.0        0.0        0.0
         3.7688      -30.2        0.0       -9.5        0.0        0.0        0.0      -43.1        0.0        0.0        0.0
         3.8813      -30.3        0.0       -9.5        0.0        0.0        0.0      -43.4        0.0        0.0        0.0
         3.9932      -30.4        0.0       -9.4        0.0        0.0        0.0      -43.6        0.0        0.0        0.0
         4.1050      -30.4        0.0       -9.4        0.0        0.0        0.0      -43.8        0.0        0.0        0.0
         4.2169      -30.5        0.0       -9.3        0.0        0.0        0.0      -44.0        0.0        0.0        0.0
         4.3288      -30.5        0.0       -9.3        0.0        0.0        0.0      -44.2        0.0        0.0        0.0
         4.4406      -30.6        0.0       -9.3        0.0        0.0        0.0      -44.4        0.0        0.0        0.0
         4.5525      -30.6        0.0       -9.2        0.0        0.0        0.0      -44.6        0.0        0.0        0.0
         4.6644      -30.7        0.0       -9.2        0.0        0.0        0.0      -44.8        0.0        0.0        0.0
         4.7763      -30.7        0.0       -9.2        0.0        0.0        0.0      -45.0        0.0        0.0        0.0
         4.8881      -30.8        0.0       -9.1        0.0        0.0        0.0      -45.2        0.0        0.0        0.0
         5.0000      -30.8        0.0       -9.1        0.0        0.0        0.0      -45.4        0.0        0.0        0.0
         5.1125      -30.8        0.0       -9.1        0.0        0.0        0.0      -45.6        0.0        0.0        0.0
         5.2249      -30.8        0.0       -9.1        0.0        0.0        0.0      -45.8        0.0        0.0        0.0
         5.3374      -30.9        0.0       -9.0        0.0        0.0        0.0      -46.0        0.0        0.0        0.0
         5.4498      -30.9        0.0       -9.0        0.0        0.0        0.0      -46.2        0.0        0.0        0.0
         5.5623      -30.9        0.0       -9.0        0.0        0.0        0.0      -46.4        0.0        0.0        0.0
         5.6747      -30.9        0.0       -9.0        0.0        0.0        0.0      -46.5        0.0        0.0        0.0
         5.7872      -30.9        0.0       -8.9        0.0        0.0        0.0      -46.7        0.0        0.0        0.0
         5.8996      -31.0        0.0       -8.9        0.0        0.0        0.0      -46.9        0.0        0.0        0.0
         6.0121      -31.0        0.0       -8.9        0.0        0.0        0.0      -47.1        0.0        0.0        0.0
         6.1246      -31.0        0.0       -8.9        0.0        0.0        0.0      -47.2        0.0        0.0        0.0
         6.2370      -31.0        0.0       -8.8        0.0        0.0        0.0      -47.4        0.0        0.0        0.0
         6.3832      -31.0        0.0       -8.8        0.0        0.0        0.0      -47.6        0.0        0.0        0.0
         6.5294      -31.0        0.0       -8.8        0.0        0.0        0.0      -47.8        0.0        0.0        0.0
         6.6756      -31.0        0.0       -8.7        0.0        0.0        0.0      -48.0        0.0        0.0        0.0
         6.8218      -31.0        0.0       -8.7        0.0        0.0        0.0      -48.3        0.0        0.0        0.0
