 FileVersion=0003


        Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
         [T]          [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]        [L]

         2.7398      -25.0        0.0       -8.4        0.0        0.0        0.0      -35.5        0.0        0.0        0.0
         2.8263      -25.1        0.0       -8.4        0.0        0.0        0.0      -35.7        0.0        0.0        0.0
         2.9128      -25.2        0.0       -8.3        0.0        0.0        0.0      -35.8        0.0        0.0        0.0
         2.9994      -25.3        0.0       -8.3        0.0        0.0        0.0      -36.0        0.0        0.0        0.0
         3.1118      -25.4        0.0       -8.2        0.0        0.0        0.0      -36.2        0.0        0.0        0.0
         3.2243      -25.5        0.0       -8.2        0.0        0.0        0.0      -36.4        0.0        0.0        0.0
         3.3367      -25.5        0.0       -8.1        0.0        0.0        0.0      -36.6        0.0        0.0        0.0
         3.4492      -25.6        0.0       -8.1        0.0        0.0        0.0      -36.8        0.0        0.0        0.0
         3.5616      -25.7        0.0       -8.1        0.0        0.0        0.0      -36.9        0.0        0.0        0.0
         3.6741      -25.8        0.0       -8.0        0.0        0.0        0.0      -37.1        0.0        0.0        0.0
         3.7865      -25.8        0.0       -8.0        0.0        0.0        0.0      -37.3        0.0        0.0        0.0
         3.8990      -25.9        0.0       -7.9        0.0        0.0        0.0      -37.5        0.0        0.0        0.0
         4.0091      -25.9        0.0       -7.9        0.0        0.0        0.0      -37.6        0.0        0.0        0.0
         4.1192      -26.0        0.0       -7.9        0.0        0.0        0.0      -37.8        0.0        0.0        0.0
         4.2293      -26.1        0.0       -7.8        0.0        0.0        0.0      -38.0        0.0        0.0        0.0
         4.3394      -26.1        0.0       -7.8        0.0        0.0        0.0      -38.1        0.0        0.0        0.0
         4.4495      -26.2        0.0       -7.8        0.0        0.0        0.0      -38.3        0.0        0.0        0.0
         4.5596      -26.2        0.0       -7.7        0.0        0.0        0.0      -38.4        0.0        0.0        0.0
         4.6697      -26.2        0.0       -7.7        0.0        0.0        0.0      -38.6        0.0        0.0        0.0
         4.7798      -26.3        0.0       -7.7        0.0        0.0        0.0      -38.7        0.0        0.0        0.0
         4.8899      -26.3        0.0       -7.6        0.0        0.0        0.0      -38.9        0.0        0.0        0.0
         5.0000      -26.4        0.0       -7.6        0.0        0.0        0.0      -39.0        0.0        0.0        0.0
         5.1125      -26.4        0.0       -7.6        0.0        0.0        0.0      -39.2        0.0        0.0        0.0
         5.2249      -26.4        0.0       -7.6        0.0        0.0        0.0      -39.3        0.0        0.0        0.0
         5.3374      -26.5        0.0       -7.5        0.0        0.0        0.0      -39.4        0.0        0.0        0.0
         5.4836      -26.5        0.0       -7.5        0.0        0.0        0.0      -39.6        0.0        0.0        0.0
         5.6297      -26.5        0.0       -7.5        0.0        0.0        0.0      -39.8        0.0        0.0        0.0
         5.7759      -26.6        0.0       -7.4        0.0        0.0        0.0      -40.0        0.0        0.0        0.0
         5.9221      -26.6        0.0       -7.4        0.0        0.0        0.0      -40.2        0.0        0.0        0.0
         6.0683      -26.6        0.0       -7.4        0.0        0.0        0.0      -40.3        0.0        0.0        0.0
         6.2145      -26.6        0.0       -7.3        0.0        0.0        0.0      -40.5        0.0        0.0        0.0
         6.3607      -26.7        0.0       -7.3        0.0        0.0        0.0      -40.7        0.0        0.0        0.0
         6.5069      -26.7        0.0       -7.3        0.0        0.0        0.0      -40.8        0.0        0.0        0.0
         6.6531      -26.7        0.0       -7.2        0.0        0.0        0.0      -41.0        0.0        0.0        0.0
         6.7993      -26.7        0.0       -7.2        0.0        0.0        0.0      -41.2        0.0        0.0        0.0
         6.9455      -26.7        0.0       -7.2        0.0        0.0        0.0      -41.3        0.0        0.0        0.0
         7.0917      -26.7        0.0       -7.2        0.0        0.0        0.0      -41.5        0.0        0.0        0.0
         7.2379      -26.7        0.0       -7.1        0.0        0.0        0.0      -41.6        0.0        0.0        0.0
         7.3841      -26.7        0.0       -7.1        0.0        0.0        0.0      -41.8        0.0        0.0        0.0
         7.5302      -26.7        0.0       -7.1        0.0        0.0        0.0      -41.9        0.0        0.0        0.0
         7.6764      -26.7        0.0       -7.1        0.0        0.0        0.0      -42.1        0.0        0.0        0.0
         7.8226      -26.7        0.0       -7.0        0.0        0.0        0.0      -42.2        0.0        0.0        0.0
         7.9688      -26.7        0.0       -7.0        0.0        0.0        0.0      -42.4        0.0        0.0        0.0
