

     TLevel     Time          dt      Iter    ItCum
    289  0.47096853E+02  0.32118E+00    4      1135
    290  0.47418037E+02  0.32118E+00    4      1139
    291  0.47739220E+02  0.32118E+00    4      1143
    292  0.48060404E+02  0.32118E+00    3      1146
    293  0.48477943E+02  0.41754E+00    4      1150
    294  0.48895481E+02  0.41754E+00    4      1154
    295  0.49313020E+02  0.41754E+00    4      1158
    296  0.49730559E+02  0.41754E+00    4      1162
    297  0.50148098E+02  0.41754E+00    4      1166
    298  0.50565636E+02  0.41754E+00    4      1170
    299  0.50983175E+02  0.41754E+00    4      1174
    300  0.51400714E+02  0.41754E+00    4      1178
    301  0.51818252E+02  0.41754E+00    4      1182
    302  0.52235791E+02  0.41754E+00    4      1186
    303  0.52653330E+02  0.41754E+00    4      1190
    304  0.53070869E+02  0.41754E+00    4      1194
    305  0.53488407E+02  0.41754E+00    4      1198
    306  0.53905946E+02  0.41754E+00    4      1202
    307  0.54323485E+02  0.41754E+00    4      1206
    308  0.54741024E+02  0.41754E+00    3      1209
    309  0.55266921E+02  0.52590E+00    4      1213
    310  0.55792819E+02  0.52590E+00    3      1216
    311  0.56494016E+02  0.70120E+00    4      1220
    312  0.57195213E+02  0.70120E+00    3      1223
    313  0.58130142E+02  0.93493E+00    4      1227
    314  0.59065071E+02  0.93493E+00    4      1231
    315  0.60000000E+02  0.93493E+00    3      1234
    316  0.60001000E+02  0.10000E-02    2      1236
    317  0.60002300E+02  0.13000E-02    2      1238
    318  0.60003990E+02  0.16900E-02    2      1240
    319  0.60006187E+02  0.21970E-02    2      1242
    320  0.60009043E+02  0.28561E-02    2      1244
    321  0.60012756E+02  0.37129E-02    2      1246
    322  0.60017583E+02  0.48268E-02    2      1248
    323  0.60023858E+02  0.62749E-02    2      1250
    324  0.60032015E+02  0.81573E-02    2      1252
    325  0.60042619E+02  0.10604E-01    2      1254
    326  0.60056405E+02  0.13786E-01    2      1256
    327  0.60074327E+02  0.17922E-01    2      1258
    328  0.60097625E+02  0.23298E-01    2      1260
    329  0.60127912E+02  0.30287E-01    2      1262
    330  0.60167286E+02  0.39374E-01    2      1264
    331  0.60218472E+02  0.51186E-01    2      1266
    332  0.60285014E+02  0.66542E-01    2      1268
    333  0.60371518E+02  0.86504E-01    2      1270
    334  0.60483973E+02  0.11246E+00    2      1272
    335  0.60630165E+02  0.14619E+00    2      1274
    336  0.60820215E+02  0.19005E+00    2      1276
    337  0.61067279E+02  0.24706E+00    2      1278
    338  0.61388463E+02  0.32118E+00    3      1281
    339  0.61806001E+02  0.41754E+00    3      1284
    340  0.62348802E+02  0.54280E+00    4      1288
    341  0.62891602E+02  0.54280E+00    3      1291
    342  0.63597242E+02  0.70564E+00    4      1295
    343  0.64302883E+02  0.70564E+00    3      1298
    344  0.65220215E+02  0.91733E+00    4      1302
    345  0.66137548E+02  0.91733E+00    3      1305
    346  0.67330080E+02  0.11925E+01    4      1309
    347  0.68522612E+02  0.11925E+01    3      1312
    348  0.70072904E+02  0.15503E+01    4      1316
    349  0.71623196E+02  0.15503E+01    3      1319
    350  0.73638575E+02  0.20154E+01    4      1323
    351  0.75653954E+02  0.20154E+01    4      1327
    352  0.77669333E+02  0.20154E+01    3      1330
    353  0.80289326E+02  0.26200E+01    4      1334
    354  0.82909319E+02  0.26200E+01    4      1338
    355  0.85529311E+02  0.26200E+01    3      1341
    356  0.88976380E+02  0.34471E+01    4      1345
    357  0.92423449E+02  0.34471E+01    3      1348
    358  0.97019541E+02  0.45961E+01    4      1352
    359  0.10161563E+03  0.45961E+01    4      1356
    360  0.10621172E+03  0.45961E+01    4      1360
    361  0.11080782E+03  0.45961E+01    3      1363
    362  0.11540391E+03  0.45961E+01    3      1366
    363  0.12000000E+03  0.45961E+01    3      1369
    364  0.12750000E+03  0.75000E+01    4      1373
    365  0.13500000E+03  0.75000E+01    4      1377
    366  0.14250000E+03  0.75000E+01    4      1381
    367  0.15000000E+03  0.75000E+01    4      1385
    368  0.15750000E+03  0.75000E+01    3      1388
    369  0.16875000E+03  0.11250E+02    3      1391
    370  0.18000000E+03  0.11250E+02    3      1394
    371  0.19200000E+03  0.12000E+02    3      1397
    372  0.20800000E+03  0.16000E+02    3      1400
    373  0.24000000E+03  0.32000E+02    4      1404
    374  0.26137208E+03  0.21372E+02    3      1407
    375  0.28788629E+03  0.26514E+02    3      1410
    376  0.32323858E+03  0.35352E+02    3      1413
    377  0.36742893E+03  0.44190E+02    3      1416
    378  0.43371446E+03  0.66286E+02    3      1419
    379  0.50000000E+03  0.66286E+02    3      1422
    380  0.57333334E+03  0.73333E+02    3      1425
    381  0.71999999E+03  0.14667E+03    3      1428
    382  0.86399999E+03  0.14400E+03    3      1431
    383  0.10560000E+04  0.19200E+03    3      1434
    384  0.12480000E+04  0.19200E+03    3      1437
    385  0.14400000E+04  0.19200E+03    2      1439
    386  0.18000000E+04  0.36000E+03    2      1441
    387  0.21600000E+04  0.36000E+03    2      1443
    388  0.25200000E+04  0.36000E+03    2      1445
    389  0.28800000E+04  0.36000E+03    2      1447
end
