

     TLevel     Time          dt      Iter    ItCum
    133  0.86435530E+01  0.14619E+00    4       511
    134  0.87897449E+01  0.14619E+00    4       515
    135  0.89359368E+01  0.14619E+00    4       519
    136  0.90821288E+01  0.14619E+00    4       523
    137  0.92283207E+01  0.14619E+00    4       527
    138  0.93745127E+01  0.14619E+00    4       531
    139  0.95207046E+01  0.14619E+00    4       535
    140  0.96668965E+01  0.14619E+00    4       539
    141  0.98130885E+01  0.14619E+00    4       543
    142  0.99592804E+01  0.14619E+00    4       547
    143  0.10105472E+02  0.14619E+00    3       550
    144  0.10295522E+02  0.19005E+00    4       554
    145  0.10485571E+02  0.19005E+00    4       558
    146  0.10675621E+02  0.19005E+00    4       562
    147  0.10865670E+02  0.19005E+00    4       566
    148  0.11055720E+02  0.19005E+00    4       570
    149  0.11245769E+02  0.19005E+00    4       574
    150  0.11435819E+02  0.19005E+00    4       578
    151  0.11625868E+02  0.19005E+00    4       582
    152  0.11815918E+02  0.19005E+00    4       586
    153  0.12005967E+02  0.19005E+00    4       590
    154  0.12196017E+02  0.19005E+00    4       594
    155  0.12386067E+02  0.19005E+00    4       598
    156  0.12576116E+02  0.19005E+00    4       602
    157  0.12766166E+02  0.19005E+00    4       606
    158  0.12956215E+02  0.19005E+00    4       610
    159  0.13146265E+02  0.19005E+00    4       614
    160  0.13331638E+02  0.18537E+00    4       618
    161  0.13517012E+02  0.18537E+00    4       622
    162  0.13702385E+02  0.18537E+00    4       626
    163  0.13887759E+02  0.18537E+00    4       630
    164  0.14073132E+02  0.18537E+00    4       634
    165  0.14258506E+02  0.18537E+00    4       638
    166  0.14443879E+02  0.18537E+00    4       642
    167  0.14629253E+02  0.18537E+00    4       646
    168  0.14814626E+02  0.18537E+00    4       650
    169  0.15000000E+02  0.18537E+00    4       654
    170  0.15190050E+02  0.19005E+00    4       658
    171  0.15380099E+02  0.19005E+00    4       662
    172  0.15570149E+02  0.19005E+00    4       666
    173  0.15760198E+02  0.19005E+00    4       670
    174  0.15950248E+02  0.19005E+00    4       674
    175  0.16140297E+02  0.19005E+00    4       678
    176  0.16330347E+02  0.19005E+00    4       682
    177  0.16520396E+02  0.19005E+00    4       686
    178  0.16710446E+02  0.19005E+00    4       690
    179  0.16900495E+02  0.19005E+00    4       694
    180  0.17090545E+02  0.19005E+00    4       698
    181  0.17280594E+02  0.19005E+00    4       702
    182  0.17470644E+02  0.19005E+00    3       705
    183  0.17717708E+02  0.24706E+00    4       709
    184  0.17964772E+02  0.24706E+00    4       713
    185  0.18211837E+02  0.24706E+00    4       717
    186  0.18458901E+02  0.24706E+00    4       721
    187  0.18705965E+02  0.24706E+00    4       725
    188  0.18953030E+02  0.24706E+00    4       729
    189  0.19200094E+02  0.24706E+00    4       733
    190  0.19447159E+02  0.24706E+00    4       737
    191  0.19694223E+02  0.24706E+00    4       741
    192  0.19941287E+02  0.24706E+00    4       745
    193  0.20188352E+02  0.24706E+00    4       749
    194  0.20435416E+02  0.24706E+00    4       753
    195  0.20682480E+02  0.24706E+00    4       757
    196  0.20929545E+02  0.24706E+00    4       761
    197  0.21176609E+02  0.24706E+00    4       765
    198  0.21423673E+02  0.24706E+00    4       769
    199  0.21670738E+02  0.24706E+00    4       773
    200  0.21917802E+02  0.24706E+00    4       777
    201  0.22164866E+02  0.24706E+00    4       781
    202  0.22411931E+02  0.24706E+00    4       785
